item_key,item_name,item_description,category_raw,category_code,uom,matched_item_id,created_at
fuel filter (ff-5052),Fuel Filter (FF-5052),,Filters,filters,EA,,2026-07-12 10:48:41
battery water,Battery Water,,Battery,battery,EA,,2026-07-12 10:48:41
ci-4 15w 40,CI-4 15w 40,,General Items,general_items,EA,,2026-07-12 10:48:41
grease,Grease,,Oil & Lubricants,oil_lubricants,EA,,2026-07-12 10:48:41
air dryer filter (febc 45065),Air Dryer Filter (Febc 45065),,Filters,filters,EA,,2026-07-12 10:48:41
hydrolic filter (sfh-6100),Hydrolic Filter (SFH-6100),,Filters,filters,EA,,2026-07-12 10:48:41
clutch plate,Clutch Plate,,General Items,general_items,EA,,2026-07-12 10:48:41
pressure senser,Pressure Senser,,General Items,general_items,EA,,2026-07-12 10:48:41
turbo cherger repair,Turbo Cherger Repair,,General Items,general_items,EA,,2026-07-12 10:48:41
gasket (new),Gasket (New),,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:41
165r 13 8pr new tyre,165R 13 8PR New Tyre,"Front 2, Rear 2",Tyre,tyre,EA,,2026-07-12 10:48:41
mahindra rear brake,Mahindra Rear Brake,,General Items,general_items,EA,,2026-07-12 10:48:41
belt (6300),Belt (6300),,Belts,belts,EA,,2026-07-12 10:48:41
contact cleaner,Contact Cleaner,,General Items,general_items,EA,,2026-07-12 10:48:41
kerosine oil,Kerosine Oil,,Oil & Lubricants,oil_lubricants,EA,,2026-07-12 10:48:41
hd-68 hy/ oil,HD-68 Hy/ Oil,,Oil & Lubricants,oil_lubricants,EA,,2026-07-12 10:48:41
hd-46 hy/oil,HD-46 Hy/Oil,,Oil & Lubricants,oil_lubricants,EA,,2026-07-12 10:48:41
fuel filter (fc-1002),Fuel Filter (FC-1002),,Filters,filters,EA,,2026-07-12 10:48:41
oil filter (c-1803),Oil Filter (C-1803),,Filters,filters,EA,,2026-07-12 10:48:41
gear handle guid (lever),Gear Handle Guid (Lever),,General Items,general_items,EA,,2026-07-12 10:48:41
mud cover,Mud Cover,,General Items,general_items,EA,,2026-07-12 10:48:41
starter motor solonoid (cummins engine motor),Starter Motor Solonoid (cummins Engine Motor),,Electrical,electrical,EA,,2026-07-12 10:48:41
oil filter,Oil Filter,,Filters,filters,EA,,2026-07-12 10:48:41
water separator(f002h20306),Water Separator(F002H20306),,General Items,general_items,EA,,2026-07-12 10:48:41
fuel filter (f002h20239),Fuel Filter (F002H20239),,Filters,filters,EA,,2026-07-12 10:48:41
oil filter (f002h20240),Oil Filter (F002H20240),,Filters,filters,EA,,2026-07-12 10:48:41
fuel filter (f4000400),Fuel Filter (F4000400),,Filters,filters,EA,,2026-07-12 10:48:41
oil filter (f 00 h20 244 6f8),Oil Filter (F 00 H20 244 6F8),,Filters,filters,EA,,2026-07-12 10:48:41
fuel filter (f-4000400),Fuel Filter (F-4000400),,Filters,filters,EA,,2026-07-12 10:48:41
oil filter (1447082m11),Oil FIlter (1447082M11),,Filters,filters,EA,,2026-07-12 10:48:41
fuel filter (afm-04347),Fuel Filter (AFM-04347),,Filters,filters,EA,,2026-07-12 10:48:41
fuel filter (fl-325),Fuel Filter (FL-325),,Filters,filters,EA,,2026-07-12 10:48:41
oil filter (th-93296),Oil Filter (TH-93296),,Filters,filters,EA,,2026-07-12 10:48:41
fuel filter (f-503),Fuel Filter (F-503),,Filters,filters,EA,,2026-07-12 10:48:41
oil filter (o-1502),Oil Filter (O-1502),,Filters,filters,EA,,2026-07-12 10:48:41
air filter (js-3700a),Air Filter (JS-3700A),,Filters,filters,EA,,2026-07-12 10:48:41
fuel filter (fc-n42055),Fuel Filter (FC-N42055),,Filters,filters,EA,,2026-07-12 10:48:41
oil filter (c-805),Oil Filter (C-805),,Filters,filters,EA,,2026-07-12 10:48:41
fuel filter (js-1048),Fuel Filter (JS-1048),,Filters,filters,EA,,2026-07-12 10:48:41
aluminium bar 3',Aluminium Bar 3',Ft,General Items,general_items,Ft,,2026-07-12 10:48:41
oil filter (252718130145),Oil Filter (252718130145),,Filters,filters,EA,,2026-07-12 10:48:41
fuel filter (js-1039),Fuel Filter (JS-1039),,Filters,filters,EA,,2026-07-12 10:48:41
hydrolic filter (hc-7901/31n4-01461),Hydrolic Filter (HC-7901/31N4-01461),,Filters,filters,EA,,2026-07-12 10:48:41
air filter (af-25333),Air Filter (AF-25333),,Filters,filters,EA,,2026-07-12 10:48:41
water separator (20976003),Water Separator (20976003),,General Items,general_items,EA,,2026-07-12 10:48:41
fuel filter (21380488),Fuel Filter (21380488),,Filters,filters,EA,,2026-07-12 10:48:41
oil filter (21707132),Oil Filter (21707132),,Filters,filters,EA,,2026-07-12 10:48:41
oil filter (21707134),Oil Filter (21707134),,Filters,filters,EA,,2026-07-12 10:48:41
head light polish,Head Light Polish,,Electrical,electrical,EA,,2026-07-12 10:48:41
key cutting,Key Cutting,,General Items,general_items,EA,,2026-07-12 10:48:41
14mm nut,14MM NUT,,General Items,general_items,EA,,2026-07-12 10:48:41
12mm nut,12mm Nut,,General Items,general_items,EA,,2026-07-12 10:48:41
seal (grease),Seal (grease),,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:41
spring washer,Spring Washer,,General Items,general_items,EA,,2026-07-12 10:48:41
steering rack assy (repair/purchase),Steering Rack Assy (Repair/Purchase),,General Items,general_items,EA,,2026-07-12 10:48:41
seat cushion work,Seat Cushion Work,,General Items,general_items,EA,,2026-07-12 10:48:41
floor carpet ( front / rear ),Floor Carpet ( Front / Rear ),,General Items,general_items,EA,,2026-07-12 10:48:41
seat beeding,Seat Beeding,,General Items,general_items,EA,,2026-07-12 10:48:41
paint white (brillient white),Paint White (Brillient White),,General Items,general_items,EA,,2026-07-12 10:48:41
wiper motor,Wiper Motor,,General Items,general_items,EA,,2026-07-12 10:48:41
signal light,Signal Light,,General Items,general_items,EA,,2026-07-12 10:48:41
side mirror (r),Side Mirror (R),,General Items,general_items,EA,,2026-07-12 10:48:41
gear liver boot,Gear Liver Boot,,General Items,general_items,EA,,2026-07-12 10:48:41
starter motor brush,Starter Motor Brush,,Electrical,electrical,EA,,2026-07-12 10:48:41
fuel filter (fc-1003),Fuel Filter (FC-1003),,Filters,filters,EA,,2026-07-12 10:48:41
oil filter (c-223/c-370-1),Oil Filter (C-223/C-370-1),,Filters,filters,EA,,2026-07-12 10:48:41
oil filter (js-2014),Oil Filter (JS-2014),,Filters,filters,EA,,2026-07-12 10:48:41
oil filter (c-115),Oil Filter (C-115),,Filters,filters,EA,,2026-07-12 10:48:41
jack seal r/kit,Jack Seal R/Kit,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:41
bearing (6206ddunr),Bearing (6206DDUNR),,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:41
dust boot,Dust Boot,,General Items,general_items,EA,,2026-07-12 10:48:41
led fog light,LED Fog Light,,Electrical,electrical,EA,,2026-07-12 10:48:41
ball valve,Ball Valve,,General Items,general_items,EA,,2026-07-12 10:48:41
tata water pump,TATA Water Pump,,General Items,general_items,EA,,2026-07-12 10:48:41
union,Union,,General Items,general_items,EA,,2026-07-12 10:48:41
oil spray gun,Oil Spray Gun,,Oil & Lubricants,oil_lubricants,EA,,2026-07-12 10:48:41
hose adapter,Hose Adapter,,Hydraulics,hydraulics,EA,,2026-07-12 10:48:41
hose clip,Hose Clip,,Hydraulics,hydraulics,EA,,2026-07-12 10:48:41
hose (oxygen) ft,Hose (oxygen) Ft,,Hydraulics,hydraulics,EA,,2026-07-12 10:48:41
regulator,Regulator,,General Items,general_items,EA,,2026-07-12 10:48:41
oxygen cylinder,Oxygen Cylinder,,Hydraulics,hydraulics,EA,,2026-07-12 10:48:41
a/c belt (recmf6460),A/C Belt (RECMF6460),,Belts,belts,EA,,2026-07-12 10:48:41
bearing (382a),Bearing (382A),,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:41
bearing (28682),Bearing (28682),,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:41
travelling motor seal,Travelling Motor Seal,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:41
seat repair,Seat Repair,,General Items,general_items,EA,,2026-07-12 10:48:41
hose bracket,Hose Bracket,,Hydraulics,hydraulics,EA,,2026-07-12 10:48:41
key way cutting for wheel,Key Way Cutting For Wheel,,Tyre,tyre,EA,,2026-07-12 10:48:41
bearing (6310),Bearing (6310),,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:41
bearing (6308ddunr),Bearing (6308DDUNR),,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:41
wheel (s),Wheel (S),,Tyre,tyre,EA,,2026-07-12 10:48:41
wheel(l),Wheel(L),,Tyre,tyre,EA,,2026-07-12 10:48:41
concrete mixer repair,Concrete Mixer Repair,,General Items,general_items,EA,,2026-07-12 10:48:41
sprocket wheel,Sprocket Wheel,,Tyre,tyre,EA,,2026-07-12 10:48:41
truck line repair,Truck Line Repair,,General Items,general_items,EA,,2026-07-12 10:48:41
boom jack seal r/kit,Boom Jack Seal R/Kit,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:41
perspeck,Perspeck,,General Items,general_items,EA,,2026-07-12 10:48:41
static pad,Static Pad,,General Items,general_items,EA,,2026-07-12 10:48:41
air filter (js-3541a),Air Filter (JS-3541A),,Filters,filters,EA,,2026-07-12 10:48:41
steering rack repair,Steering Rack Repair,,General Items,general_items,EA,,2026-07-12 10:48:41
filter with senser,Filter with Senser,,Filters,filters,EA,,2026-07-12 10:48:41
"fuel filter (uw0061-d), (1105100le 190), (jac-1228)","Fuel Filter (UW0061-D), (1105100LE 190), (JAC-1228)",,Filters,filters,EA,,2026-07-12 10:48:41
main hy/ spool- valve solonaid unit,Main Hy/ Spool- Valve Solonaid Unit,,General Items,general_items,EA,,2026-07-12 10:48:41
water pump repair,Water Pump Repair,,General Items,general_items,EA,,2026-07-12 10:48:41
speedo meter repair,Speedo Meter Repair,,General Items,general_items,EA,,2026-07-12 10:48:41
water pump (new),Water Pump (new),,General Items,general_items,EA,,2026-07-12 10:48:41
speed meter repair,Speed Meter Repair,,General Items,general_items,EA,,2026-07-12 10:48:41
hd-68 oil (valvoline),HD-68 Oil (Valvoline),,Oil & Lubricants,oil_lubricants,EA,,2026-07-12 10:48:41
bonet socketshober,Bonet SocketShober,,General Items,general_items,EA,,2026-07-12 10:48:41
belt (as per sample),Belt (as per sample),,Belts,belts,EA,,2026-07-12 10:48:41
york with teeth,York with teeth,,General Items,general_items,EA,,2026-07-12 10:48:41
signal light (rear),Signal Light (Rear),,General Items,general_items,EA,,2026-07-12 10:48:41
toshen bar,Toshen Bar,,General Items,general_items,EA,,2026-07-12 10:48:41
belt (6370),Belt (6370),,Belts,belts,EA,,2026-07-12 10:48:41
lock,Lock,,General Items,general_items,EA,,2026-07-12 10:48:41
bush,Bush,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:41
fan belt (6390),Fan Belt (6390),,Belts,belts,EA,,2026-07-12 10:48:41
"brass rod 1 1/2""","Brass Rod 1 1/2""",,General Items,general_items,EA,,2026-07-12 10:48:41
riverse light,Riverse Light,,General Items,general_items,EA,,2026-07-12 10:48:41
bonet jack,Bonet Jack,,General Items,general_items,EA,,2026-07-12 10:48:41
head light,Head Light,,Electrical,electrical,EA,,2026-07-12 10:48:41
d/f bulb 12v,D/F Bulb 12V,,Electrical,electrical,EA,,2026-07-12 10:48:41
head light bracket,Head Light Bracket,,Electrical,electrical,EA,,2026-07-12 10:48:41
steering shaft,Steering Shaft,,General Items,general_items,EA,,2026-07-12 10:48:41
mud guard light,Mud Guard Light,,General Items,general_items,EA,,2026-07-12 10:48:41
steering repair,Steering Repair,,General Items,general_items,EA,,2026-07-12 10:48:41
speedo meter senser,Speedo Meter Senser,,General Items,general_items,EA,,2026-07-12 10:48:41
diade plate,Diade Plate,,General Items,general_items,EA,,2026-07-12 10:48:41
80*95*95mm bush,80*95*95mm Bush,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:41
starter relay 24v,Starter Relay 24V,,Electrical,electrical,EA,,2026-07-12 10:48:41
shims 95*0.05mm,Shims 95*0.05mm,,General Items,general_items,EA,,2026-07-12 10:48:41
shims 95*1mm (thickness),Shims 95*1mm (Thickness),,General Items,general_items,EA,,2026-07-12 10:48:41
bearing (212049/10 japan),Bearing (212049/10 Japan),,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:41
break cable,Break Cable,,Electrical,electrical,EA,,2026-07-12 10:48:41
door uphosting (r),Door Uphosting (R),,General Items,general_items,EA,,2026-07-12 10:48:41
mudguard cover l/r fiber,Mudguard Cover L/R Fiber,,General Items,general_items,EA,,2026-07-12 10:48:41
o rings (s),O rings (S),,General Items,general_items,EA,,2026-07-12 10:48:41
o rings (l),O rings (L),,General Items,general_items,EA,,2026-07-12 10:48:41
vanes,Vanes,,General Items,general_items,EA,,2026-07-12 10:48:41
brake exhaoster,Brake Exhaoster,,General Items,general_items,EA,,2026-07-12 10:48:41
tensioner belt (278615999902),Tensioner Belt (278615999902),,Belts,belts,EA,,2026-07-12 10:48:41
cab mount,Cab Mount,,General Items,general_items,EA,,2026-07-12 10:48:41
gear box cupling (8 hole),Gear Box Cupling (8 hole),,General Items,general_items,EA,,2026-07-12 10:48:41
shock abshober,Shock Abshober,,General Items,general_items,EA,,2026-07-12 10:48:41
spring leaf bracket,Spring Leaf Bracket,,General Items,general_items,EA,,2026-07-12 10:48:41
spring lea set (rear),Spring Lea Set (Rear),,General Items,general_items,EA,,2026-07-12 10:48:41
rubber cab mount (front),Rubber Cab Mount (Front),,General Items,general_items,EA,,2026-07-12 10:48:41
radiator coolant,Radiator Coolant,,Oil & Lubricants,oil_lubricants,EA,,2026-07-12 10:48:41
jack seal kit,Jack Seal Kit,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:41
"1"" 3/4"" impact reducer socket","1"" 3/4"" Impact Reducer Socket",,General Items,general_items,EA,,2026-07-12 10:48:41
cv boot,CV Boot,,General Items,general_items,EA,,2026-07-12 10:48:41
cattloy paste,Cattloy Paste,,General Items,general_items,EA,,2026-07-12 10:48:41
4 1/2 cutting wheel,4 1/2 Cutting Wheel,,Tyre,tyre,EA,,2026-07-12 10:48:41
paint yellow,Paint Yellow,,General Items,general_items,EA,,2026-07-12 10:48:41
paint gold,Paint Gold,,General Items,general_items,EA,,2026-07-12 10:48:41
test lamp,Test Lamp,,Electrical,electrical,EA,,2026-07-12 10:48:41
"pad lock 1""","Pad Lock 1""",,General Items,general_items,EA,,2026-07-12 10:48:41
starter motor repair,Starter Motor Repair,,Electrical,electrical,EA,,2026-07-12 10:48:41
electric  repair,Electric  Repair,,General Items,general_items,EA,,2026-07-12 10:48:41
seat cushion work (front),Seat Cushion Work (Front),,General Items,general_items,EA,,2026-07-12 10:48:41
steering cover,Steering Cover,,General Items,general_items,EA,,2026-07-12 10:48:41
fuel feed pump r/kit,Fuel Feed Pump R/kit,,General Items,general_items,EA,,2026-07-12 10:48:41
wiper arm,Wiper Arm,,General Items,general_items,EA,,2026-07-12 10:48:41
bearing (hm212049),Bearing (HM212049),,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:41
brake liner set,Brake Liner Set,,General Items,general_items,EA,,2026-07-12 10:48:41
belt,Belt,,Belts,belts,EA,,2026-07-12 10:48:41
center bit,Center Bit,,General Items,general_items,EA,,2026-07-12 10:48:41
power steering box,Power Steering Box,,General Items,general_items,EA,,2026-07-12 10:48:41
24v/ electric hone set,24V/ Electric Hone Set,,General Items,general_items,EA,,2026-07-12 10:48:41
injector pump repair,Injector Pump Repair,,General Items,general_items,EA,,2026-07-12 10:48:41
"wiring sleeving 1/2"" (wire casing)","Wiring Sleeving 1/2"" (Wire Casing)",,Electrical,electrical,EA,,2026-07-12 10:48:41
"wiring sleeving 3/4"" (wire casing)","Wiring Sleeving 3/4"" (Wire Casing)",,Electrical,electrical,EA,,2026-07-12 10:48:41
hydrolic pump regulator,Hydrolic Pump Regulator,,General Items,general_items,EA,,2026-07-12 10:48:41
fan gell,Fan Gell,,General Items,general_items,EA,,2026-07-12 10:48:41
rubber grease,Rubber Grease,,Oil & Lubricants,oil_lubricants,EA,,2026-07-12 10:48:41
super glue,Super Glue,,General Items,general_items,EA,,2026-07-12 10:48:41
aroldite,Aroldite,,General Items,general_items,EA,,2026-07-12 10:48:41
wd-40,WD-40,,General Items,general_items,EA,,2026-07-12 10:48:41
clamp seal,Clamp Seal,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:41
crane altrnator repair,Crane Altrnator Repair,,General Items,general_items,EA,,2026-07-12 10:48:41
starter motor,Starter Motor,,Electrical,electrical,EA,,2026-07-12 10:48:41
accelator sprin,Accelator Sprin,,General Items,general_items,EA,,2026-07-12 10:48:41
fan belt (2470),Fan Belt (2470),,Belts,belts,EA,,2026-07-12 10:48:41
fuel filter ( f 4000400-1500),Fuel Filter ( F 4000400-1500),,Filters,filters,EA,,2026-07-12 10:48:41
oil filter (2534 1813 0291),Oil Filter (2534 1813 0291),,Filters,filters,EA,,2026-07-12 10:48:41
fuel filter (p-550042),Fuel Filter (P-550042),,Filters,filters,EA,,2026-07-12 10:48:41
oil filter (o-579),Oil Filter (O-579),,Filters,filters,EA,,2026-07-12 10:48:41
oil filter (o-581 (vic),Oil FIlter (O-581 (vic),,Filters,filters,EA,,2026-07-12 10:48:41
oil filter (c-5510a),Oil Filter (C-5510A),,Filters,filters,EA,,2026-07-12 10:48:41
oil filter (c-519),Oil Filter (C-519),,Filters,filters,EA,,2026-07-12 10:48:41
coolant,Coolant,,Oil & Lubricants,oil_lubricants,EA,,2026-07-12 10:48:41
canopy,Canopy,,General Items,general_items,EA,,2026-07-12 10:48:41
jeck black paint,Jeck Black PAint,,General Items,general_items,EA,,2026-07-12 10:48:41
shock abshober washer,Shock abshober Washer,,General Items,general_items,EA,,2026-07-12 10:48:41
fan belt,Fan Belt,,Belts,belts,EA,,2026-07-12 10:48:41
spacer (washer),Spacer (washer),,General Items,general_items,EA,,2026-07-12 10:48:41
s/leaf bush,S/Leaf Bush,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:41
front s/leaf pin,Front S/leaf Pin,,General Items,general_items,EA,,2026-07-12 10:48:41
spring suckle,Spring Suckle,,General Items,general_items,EA,,2026-07-12 10:48:41
gear box mount,Gear Box Mount,,General Items,general_items,EA,,2026-07-12 10:48:41
shok abshober,Shok Abshober,,General Items,general_items,EA,,2026-07-12 10:48:41
shok abshober bush,Shok Abshober Bush,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:41
center mount with bracket,Center Mount With Bracket,,General Items,general_items,EA,,2026-07-12 10:48:41
pinion seal (front),Pinion Seal (Front),,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:41
arm jack seal,Arm Jack Seal,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:41
backhose bucket jack seal,Backhose Bucket Jack Seal,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:41
loader bucket jack seal,Loader Bucket Jack Seal,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:41
multi jack seal,Multi Jack Seal,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:41
socket sober bush,Socket Sober Bush,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:41
socket sober,Socket Sober,,General Items,general_items,EA,,2026-07-12 10:48:41
dust cover,Dust Cover,,General Items,general_items,EA,,2026-07-12 10:48:41
brake washer,Brake Washer,,General Items,general_items,EA,,2026-07-12 10:48:41
