mrnNum,itemName,vehicleMachinery,reqQty,recQty,hasUnpriced,importStatus,errorMessage
140438,95Amp New Battery,SL-08,1,0,0,imported,
140437,95Ah New Battery,LK-5047,2,0,0,imported,
140436,120Ah New Battery,LI-3851,1,0,0,imported,
140435,120Amp New Battery,LJ-5203,1,0,0,imported,
140434,120Ah  New Battery,ZA-2963,1,0,0,imported,
140433,120Ah New Battery,48-8072,1,0,0,imported,
165427,Belt (A-34),ASC-25,3,3,0,imported,
165427,Petrol Engine Oil,ASC-25,2,0,0,imported,
165427,Engine Rachet,ASC-25,1,1,0,imported,
165426,Wiper Arm with Balde,PY-2408,2,2,1,imported,
165426,Wiper Arm Set,PY-2408,1,1,1,imported,
166916,Gasket Sellak,Work Shop Stores,5,5,0,imported,
167071,Fuel Filter (FF-5052),HEX-19,1,1,1,imported,
167071,Fuel Filter (32-925994),ZB-1548,1,1,1,imported,
165421,Winder Handle,LP-1574 TATA 1618,2,2,0,imported,
165421,Door Winder,LP-1574 TATA-1618,2,2,0,imported,
165421,Door Winder,LP-1713,1,1,0,imported,
167433,Battery Water,Work Shop Stores,5,2,1,imported,
167433,CI-4 15w 40,Work Shop Stores,200,200,1,imported,
167433,Grease,Work Shop Stores,182,182,1,imported,
167070,Air Dryer Filter (Febc 45065),LY-4524,1,1,1,imported,
167069,Hydrolic Filter (SFH-6100),HEX-23,1,0,0,imported,
167069,Hydrolic Filter (SFH-6100),HEX-23,1,1,1,imported,
165425,Clutch Plate,40-8060,1,0,0,imported,
165425,Clutch Release Bearing,40-8060,1,0,0,imported,
165424,Pressure Senser,ZA-8373,1,0,0,imported,
165423,Turbo Cherger Repair,LB-21,1,1,1,imported,
166422,Gasket (New),LK-4058,1,1,1,imported,
141985,165R 13 8PR New Tyre,51-7158,4,0,0,imported,
165420,Mahindra Rear Brake,PH-3945,1,1,0,imported,
165419,Belt (6300),ASC-21,3,3,0,imported,
166913,Contact Cleaner,Work Shop Stores,5,5,1,imported,
166913,Kerosine Oil,Work Shop Stores,15,14,0,imported,
166913,Petrol,Work Shop Stores,8,6.5,1,imported,
166912,Petrol Engine Oil,GX-390 (ASC-21),2,2,1,imported,
167432,Diesel,FL-03,10,10,1,imported,
167431,HD-68 Hy/ Oil,Work Shop Stores,200,200,1,imported,
167431,HD-46 Hy/Oil,Work Shop Stores,210,210,1,imported,
167068,Fuel Filter (FC-1002),28-4314,1,1,0,imported,
167068,Oil Filter (C-1803),28-4314,1,1,0,imported,
165416,Gear Handle Guid (Lever),48-8072,2,2,0,imported,
165416,Brush Holder,48-8072,1,1,0,imported,
165416,Brush,48-8072,4,4,0,imported,
165414,Brush Holder,LB-01,1,1,1,imported,
165414,Brush,LB-01,1,1,1,imported,
165413,Mud Cover,HD-9005,8,0,0,imported,
165412,Starter Motor Solonoid (cummins Engine Motor),SR-11,1,1,1,imported,
167067,Oil Filter,LB-4824,1,0,0,imported,
167066,Water Separator(F002H20306),LK-2276,1,1,1,imported,
167066,Fuel Filter (F002H20239),LK-2276,2,2,1,imported,
167066,Oil Filter (F002H20240),LK-2276,1,1,1,imported,
167066,Fuel Filter (F4000400),RD-3537,1,1,1,imported,
167066,Oil Filter (F 00 H20 244 6F8),RD-3537,1,1,1,imported,
167066,Fuel Filter (F-4000400),RD-6318,1,1,1,imported,
167066,Oil FIlter (1447082M11),RD-6318,1,1,1,imported,
167065,Fuel Filter (AFM-04347),PH-0765,1,1,1,imported,
167065,Fuel Filter (FL-325),PH-0765,1,1,1,imported,
167065,Oil Filter (TH-93296),PH-0765,1,1,1,imported,
167065,Fuel Filter (F-503),68-5115,1,0,0,imported,
167065,Oil Filter (O-1502),68-5115,1,1,1,imported,
167065,Air Filter (JS-3700A),HEX-36,1,1,1,imported,
167065,Fuel Filter (FC-N42055),HEX-36,1,1,1,imported,
167065,Oil Filter (C-805),HEX-39,1,1,1,imported,
167065,Fuel Filter (JS-1048),HEX-39,1,1,1,imported,
167065,Oil Filter (C-805),HEX-39,1,1,1,imported,
165415,Aluminium Bar 3',FL-01,1,0,0,imported,
167064,Oil Filter (252718130145),48-8072,1,0,0,imported,
167062,Fuel Filter (JS-1039),HEX-33,1,1,1,imported,
167062,Hydrolic Filter (HC-7901/31N4-01461),HEX-33,1,1,1,imported,
167061,Air Filter (AF-25333),LY-4524,1,1,1,imported,
167061,Water Separator (20976003),LY-4524,1,1,1,imported,
167061,Fuel Filter (21380488),LY-4524,1,1,1,imported,
167061,Oil Filter (21707132),LY-4524,1,1,1,imported,
167061,Oil Filter (21707134),LY-4524,2,2,1,imported,
165410,Head Light Polish,LN-8279,2,2,0,imported,
165407,Key Cutting,LK-5047,2,2,1,imported,
165403,14MM NUT,PTR-10,12,12,0,imported,
165403,12mm Nut,28-4314 Double Cab,2,2,0,imported,
165403,Seal (grease),PTR-10,1,1,1,imported,
165403,Spring Washer,PTR-10,12,12,0,imported,
165403,Bolt,PTR-10,12,12,0,imported,
165406,Steering Rack Assy (Repair/Purchase),PC-7812,1,1,0,imported,
165402,Seat Cushion Work,PH-6744,1,1,0,imported,
165402,Floor Carpet ( Front / Rear ),PH-6744,1,1,0,imported,
165402,Seat Beeding,PH-6744,7,0,0,imported,
166167,Paint White (Brillient White),PY-2408,0.5,0.5,0,imported,
166167,Wiper Motor,PY-2408,1,2,1,imported,
166167,Signal Light,PY-2408,1,1,0,imported,
166167,Side Mirror (R),PY-2408,1,1,1,imported,
166167,Gear Liver Boot,PY-2408,1,1,1,imported,
165405,Starter Motor Brush,SR-11,4,4,0,imported,
167060,Fuel Filter (FC-1003),MG-07,1,1,1,imported,
167060,Oil Filter (C-223/C-370-1),MG-07,1,1,1,imported,
167060,Oil Filter (JS-2014),MG-07,1,0,0,imported,
167059,Fuel Filter (FC-1503),57-3062,1,1,1,imported,
167059,Oil Filter (C-115),57-3062,1,1,1,imported,
166195,Jack Seal R/Kit,MG-14,1,1,0,imported,
166195,Bearing (6206DDUNR),CM-27 (Concrete Mixer),2,0,0,imported,
166195,Dust Boot,MG-14,1,0,0,imported,
166195,Jack Seal R/Kit,MG-14,1,1,1,imported,
165404,LED Fog Light,LC-0434,1,0,0,imported,
165401,Ball Valve,Service Bay,1,1,1,imported,
140614,TATA Water Pump,48-8072,1,1,1,imported,
166200,Union,Mannar Site,1,1,1,imported,
166200,Oil Spray Gun,Mannar Site,1,1,0,imported,
166200,Hose Adapter,Mannar Site,1,1,1,imported,
166200,Hose Clip,Mannar Site,2,2,1,imported,
166200,Hose (oxygen) Ft,Mannar Site,15,10,1,imported,
166200,Regulator,Mannar Site,1,1,1,imported,
166200,Oxygen Cylinder,Mannar Site,1,1,1,imported,
166198,A/C Belt (RECMF6460),HEX-41,1,1,0,imported,
166197,Bearing (382A),SL-17,2,2,1,imported,
166197,Bearing (28682),SL-17,2,2,1,imported,
166197,Travelling Motor Seal,SL-17,2,2,1,imported,
166197,Seat Repair,SL-17,1,0,0,imported,
166197,Hose Bracket,SL-17,1,0,0,imported,
166196,Key Way Cutting For Wheel,CM-27 (Concrete Mixer ),1,0,0,imported,
166196,Bearing (6310),CM-27 (Concrete Mixer),1,1,0,imported,
166196,Bearing (6308DDUNR),CM-27 (Concrete Mixer),1,1,0,imported,
166196,Wheel (S),CM-27 (Concrete Mixer),1,1,1,imported,
166196,Bearing (6206DDUNR),CM-27 (Concrete Mixer),2,2,0,imported,
166196,Wheel(L),CM-27 (Concrete Mixer),1,1,0,imported,
166196,Concrete Mixer Repair,CM-27 (Concrete Mixer),1,0,0,imported,
166911,Wifi Adapter,Work Shop Stores,1,0,0,imported,
166911,Cotton Waste,Work Shop Stores,10,10,0,imported,
140613,Car Wash,Work Shop Stores,10,10,1,imported,
166184,Sprocket Wheel,HEX-26,2,2,1,imported,
166184,Truck Line Repair,HEX-26,2,2,0,imported,
166184,Boom Jack Seal R/Kit,HEX-26,1,1,1,imported,
166194,Seat Cushion Work,ZB-1047,1,1,0,imported,
166194,Perspeck,ZB-1047,1,1,0,imported,
166194,Static Pad,ZB-1047,4,4,0,imported,
141871,A/C Repair,HEX-39,1,1,0,imported,
141870,A/C Repair,LP-1576,1,1,0,imported,
167058,Air Filter (JS-3541A),LL-1782,1,1,1,imported,
166193,A/C Repair,HEX-21,1,0,0,imported,
166192,Steering Rack Repair,51-7158,1,1,1,imported,
167057,Filter with Senser,PH-3945,1,0,0,imported,
167057,"Fuel Filter (UW0061-D), (1105100LE 190), (JAC-1228)",PH-3945,1,1,1,imported,
166191 (Site MR 03293),Main Hy/ Spool- Valve Solonaid Unit,ZA-9395,1,1,0,imported,
166187,Water Pump Repair,PH-6744,1,1,0,imported,
166187,Speedo Meter Repair,PH-6744,1,1,1,imported,
166187,Water Pump (new),PH-6744,1,1,0,imported,
166187,Speed Meter Repair,PH-6744,1,1,0,imported,
167430,HD-68 Oil (Valvoline),Work Shop Stores,200,200,1,imported,
167429,Diesel,SL-08,10,10,1,imported,
166190,Bonet SocketShober,SR-13,2,0,0,imported,
166189,Belt (as per sample),28-4314,1,1,0,imported,
166189,York with teeth,28-4314,1,1,0,imported,
166189,Signal Light (Rear),28-4314,2,0,0,imported,
166189,Toshen Bar,28-4314,2,2,0,imported,
166189,Belt (6370),28-4314,1,1,0,imported,
166189,Lock,28-4314,8,0,0,imported,
166189,Bush,28-4314,4,4,0,imported,
166189,Universal Joint,28-4314,2,2,0,imported,
166188,Fan Belt (6390),SL-08,1,1,0,imported,
166186,Wiper Blade,LL-1782,3,3,0,imported,
166185,"Brass Rod 1 1/2""",57-3062,1,1,0,imported,
164185,"Brass Rod 1 1/2""",57-3062,1,0,0,imported,
140430,120Amp New Battery,HEX-23,2,0,0,imported,
166183,Riverse Light,LP-1574,2,0,0,imported,
166182,Bonet Jack,SR-13,1,0,0,imported,
166182,Seat Cushion Work,SR-13,1,1,0,imported,
166182,Signal Light,SR-13,1,0,0,imported,
166182,Head Light,SR-13,2,0,0,imported,
166179,D/F Bulb 12V,49-5294,8,8,1,imported,
166179,Head Light Bracket,49-5294,1,1,1,imported,
166179,Steering Shaft,49-5294,1,1,0,imported,
166179,Head Light,49-5294,1,2,1,imported,
166179,Mud Guard Light,48-5294,2,2,1,imported,
166179,Steering Repair,49-5294,1,2,0,imported,
166910,Costic Soda,Stores,5,5,0,imported,
166910,Petrol,Work Shop Stores,3,3.5,1,imported,
166910,Karosine Oil,Work Shop Stores,15,15,0,imported,
167428,Diesel,HEX-21,40,40,1,imported,
166181,Speedo Meter Senser,"LO-7182, LO-5983",2,2,1,imported,
166181,Diade Plate,LD-09,1,1,1,imported,
166180,80*95*95mm Bush,HEX-26,2,2,1,imported,
166180,Starter Relay 24V,HEX-26,1,1,0,imported,
166180,Shims 95*0.05mm,HEX-26,2,5,0,imported,
166180,Shims 95*1mm (Thickness),HEX-26,2,5,0,imported,
166178,Bearing (212049/10 Japan),LX-1679,1,1,1,imported,
166987,Break Cable,DAH-2228,1,1,0,imported,
166987,Seat Cushion Work,DAH-2228,1,1,0,imported,
166987,Door Uphosting (R),DAh-2228,1,1,0,imported,
166987,Mudguard Cover L/R Fiber,DAh-2228,2,2,0,imported,
166987,Mudguard Cover L/R Fiber,DAH-2228,2,0,0,imported,
166177,O rings (S),PD-7049,2,2,0,imported,
166177,O rings (L),PD-7049,2,2,0,imported,
166177,Vanes,PD-7049,5,5,1,imported,
166177,Brake Exhaoster,PD-7049,1,1,0,imported,
140612,Tensioner Belt (278615999902),HEX-26,1,1,1,imported,
166175,Cab Mount,48-8072,2,2,0,imported,
166175,Gear Box Cupling (8 hole),48-8072,1,1,0,imported,
166175,Shock Abshober,48-8072,2,2,0,imported,
166175,Spring Leaf Bracket,48-8072,1,1,1,imported,
166175,Spring Lea Set (Rear),48-8072,1,1,1,imported,
166175,Rubber Cab Mount (Front),48-8072,2,2,0,imported,
167427,Diesel,SR-11,20,20,1,imported,
167424,Diesel,SR-11,20,0,0,imported,
167424,Diesel,SR-11,5,5,1,imported,
167426,Radiator Coolant,SR-11,4,4,1,imported,
166174,Jack Seal Kit,AP-11  SIte MR 203457,2,2,1,imported,
166173,"1"" 3/4"" Impact Reducer Socket",Work Shop Stores,2,1,0,imported,
166176,CV Boot,PD-7049,2,2,0,imported,
166172,Cattloy Paste,CR-02,1.5,1.5,0,imported,
166172,4 1/2 Cutting Wheel,Work Shop Stores,5,5,0,imported,
166172,Paint Yellow,CR-02,0.5,0.5,0,imported,
166172,Paint Gold,DAh-2228,0.25,0.25,1,imported,
166171,Side Mirror (R),PY-2408,1,1,1,imported,
166909,Test Lamp,Machanic Themida,1,1,1,imported,
166909,"Pad Lock 1""",Machanic Theminda,1,1,0,imported,
166170,Starter Motor Repair,pA-4879,1,1,0,imported,
166169,Electric  Repair,41-1130,1,1,1,imported,
166169,Seat Cushion Work (Front),41-1130,1,1,0,imported,
166166,Steering Cover,LC-0434,1,1,1,imported,
166166,Fuel Feed Pump R/kit,LC-0434,1,1,0,imported,
167425,Diesel,LK-4061,5,5,1,imported,
166165,Door Lock,48-4849,1,1,0,imported,
166165,Wiper Blade,48-4849,1,1,0,imported,
166165,Wiper Arm,48-4849,1,1,0,imported,
166164,Bearing (HM212049),LX-1679,2,1,1,imported,
166163,Brake Liner Set,PH-9072,2,2,1,imported,
166162,Bearing,ASE-21,4,4,0,imported,
166162,Belt,ASE-21,3,3,0,imported,
166161,Center Bit,Lathe Shop,2,1,0,imported,
140429,120Amp New Battery,LP-1574,2,0,0,imported,
140428,120Amp New Battery,LP-1720,2,0,0,imported,
140427,95Amp New Battery,SL-15,1,0,0,imported,
141864,A/C Repair,HEX-33,1,3,0,imported,
141868,A/C Repair,LN-8277,1,1,0,imported,
141869,Power Steering Box,48-8072,1,1,0,imported,
141867,A/C Repair,PH-9072,1,1,0,imported,
166160,24V/ Electric Hone Set,HEX-33,1,1,0,imported,
166159,Injector Service,PA-3945,4,4,0,imported,
166159,Injector Pump Repair,PA-3945,1,1,0,imported,
166158,"Wiring Sleeving 1/2"" (Wire Casing)",HEX-21,10,10,0,imported,
166158,"Wiring Sleeving 3/4"" (Wire Casing)",HEX-21,10,10,0,imported,
166157,Hydrolic Pump Regulator,HEX-23,2,0,0,imported,
166908,Fan Gell,Batticoloa,12,12,0,imported,
166907,Contact Cleaner,Work Shop Stores,4,4,0,imported,
166907,Rubber Grease,Work Shop Stores,8,8,0,imported,
166907,Auto Wire,Work Shop Stores,30,30,0,imported,
166907,Insulating Tape,Work Shop Stores,24,24,0,imported,
166907,Cotton Waste,Work Shop Stores,10,6,0,imported,
166907,Super Glue,Work Shop Stores,24,12,1,imported,
166907,Selastic,Work Shop Stores,6,6,0,imported,
166907,Aroldite,Work Shop Stores,6,3,1,imported,
166907,WD-40,Work Shop Stores,5,2,0,imported,
166156,Clamp Seal,RS-0483,1,1,0,imported,
166155,Crane Altrnator Repair,CR-02,1,1,1,imported,
166154,Starter Motor,AC-24,1,1,1,imported,
166153,Accelator Sprin,48-4849,1,1,0,imported,
166152,Fan Belt (2470),CR-02,3,3,0,imported,
167056,Fuel Filter ( F 4000400-1500),LA-9208,1,1,1,imported,
167056,Oil Filter (2534 1813 0291),LA-9208,1,1,1,imported,
167055,Fuel Filter (P-550042),LL-1782,1,1,1,imported,
167055,Oil Filter (O-579),LL-1782,1,1,1,imported,
167055,Oil FIlter (O-581 (vic),LL-1782,1,1,1,imported,
167054,Oil Filter (C-5510A),HEX-21,1,0,0,imported,
167054,Oil Filter (C-519),HEX-21,1,0,0,imported,
167054,Fuel Filter,HEX-21,1,0,0,imported,
167423,Coolant,DAH-2228,8,8,1,imported,
166996,Canopy,SMG-02,2,0,0,imported,
166996,Seat Cushion Work,SMG-02,1,0,0,imported,
166995,Jeck Black PAint,LO-8350,1,1,0,imported,
166994,Shock abshober Washer,DAH-2231,4,4,0,imported,
166994,Balance Bar Bush,DAH-2231,4,4,0,imported,
166994,Fan Belt,DAH-2231,1,1,0,imported,
166994,Spacer (washer),DAH-2231,16,16,0,imported,
166994,S/Leaf Bush,DAH-2231,6,6,0,imported,
166994,Front S/leaf Pin,DAH-2231,2,2,0,imported,
166994,Spring Suckle,DAH-2231,2,2,0,imported,
166994,Gear Box Mount,DAH-2231,1,1,0,imported,
166994,Shok Abshober,DAH-2231,2,2,0,imported,
166994,Shok Abshober Bush,DAH-2231,8,8,0,imported,
166993,Bolt,48-8072,20,20,0,imported,
166993,Center Mount With Bracket,48-8072,1,2,0,imported,
166992,Door Lock,"LO-4816, DT-45",2,0,0,imported,
166992,Water Pump,"LO-4816, DT-45",1,1,1,imported,
166992,Pinion Seal (Front),"LB-17, ZB-1546",1,1,1,imported,
166992,Arm Jack Seal,"LB-17, ZB-1546",1,1,1,imported,
166992,Backhose Bucket Jack Seal,"LB-17, ZB-1546",1,1,1,imported,
166992,Loader Bucket Jack Seal,"LB-17, ZB-1546",1,1,1,imported,
166992,Multi Jack Seal,"LB-17, ZB-1546",2,2,1,imported,
166897,A/C Repair,LN-8282,1,1,1,imported,
166897,Socket Sober Bush,LN-8282,4,4,1,imported,
166897,Socket Sober,LN-8281,2,2,1,imported,
166897,Dust Cover,LN-8280,8,8,1,imported,
166897,Brake washer,LN-8279,8,8,1,imported,
166897,Brake Shoe Re-lining,LN-8278,4,4,1,imported,
140611,Water Pump,Work Shop Stores,1,1,1,imported,
140426,95Amp/12V  Battery,VR-59,1,0,0,imported,
141866,Spring Leaf Repair,59-5421,2,2,0,imported,
167422,Battery Water,LC-0434,2,2,1,imported,
140610,HD-68 Oil,Batticoloa Site,200,200,1,imported,
140610,Coolent,Batticoloa Site,8,8,1,imported,
140610,Battery Water,Batticoloa Site,5,5,1,imported,
166983,Electric Repair (24V Relay 2),41-7225,2,2,0,imported,
166983,Seat Repair (cushion),41-7225,1,0,0,imported,
166983,Uphosting Lock,41-7225,20,20,0,imported,
166983,Winder Handle (Door),41-7225,4,4,0,imported,
166986,AC Repair,LN-8278,1,1,0,imported,
166986,Signal Bulb,LN-8278,2,0,0,imported,
166991,Starter Motor,AC-25,1,1,1,imported,
166990,Hand Break Cable,51-8083,2,2,0,imported,
140609,Car Wash,Work Shop Stores,10,0,0,imported,
140609,Car Wash,Work Shop Stores,10,10,1,imported,
166989,Cable Lock,PV-6889,4,5,0,imported,
166989,Hand Break Cable,PV-6889,1,1,0,imported,
166989,166989 PV-6889 Hub Grease Seal (67/8/51),PV-6883,1,1,0,imported,
166989,Hub Grease Seal (67/8/51),PV-6889,1,1,0,imported,
166989,Hub Racer (LM48548),PV-6889,1,1,0,imported,
166989,Hub Racer (E30205J),PV-6889,1,1,0,imported,
166989,Ball Joint,PV-6889,1,1,0,imported,
166898,Hand Break Cable,PV-6883,1,0,0,imported,
166898,seat kit,ZA-8395,4,0,0,imported,
166898,Seal Kit,CR-1 / Za 8395  Crain Truck CEP - 03,4,0,0,imported,
166988,Grinding Stone (Rough),Lade Machine Shop,10,10,0,imported,
167053,Fuel Strainer (Line Filter)  2786 0999 9920),LC-0434,2,1,1,imported,
167053,Air Filter (01D24G),LC-0434,1,1,1,imported,
167053,Fuel Filter (FS 1275),LC-0434,1,1,1,imported,
167053,Diesel Filter (2786 0878 9967),LC-0434,1,0,0,imported,
167052,Oil Filter (LF-3959),LC-0434,1,1,1,imported,
166906,On/Off Switch,Work Shop Stores,5,5,0,imported,
166975,Door Lock Pin,325-5120,2,2,0,imported,
166975,Bonet Cable,325-5120,1,0,0,imported,
166975,Bonet Lock,325-5120,2,2,0,imported,
166975,Bonet Hingers,325-5120,2,2,0,imported,
166975,Winder,325-5120,2,2,0,imported,
166975,Door Lock L/R,325-5120,2,2,0,imported,
166985,70*85*70mm Bush,HEX-33,2,0,0,imported,
166984,Clutch Release Bearing,48-8072,1,1,0,imported,
167051,Fuel Filter (FC-1503),PH-6747,1,1,0,imported,
167051,Fuel Filter (32/925994),XB-1979,1,1,0,imported,
166982,Pork Light (24V),HEX-33,2,2,0,imported,
166981,AC Belt (8510),LL-1782,1,1,0,imported,
166981,Fan Belt (8520),LL-1782,2,2,0,imported,
166981,Break Foot Valve R/kit,LL-1782,1,1,0,imported,
166980,Wire,Work Shop Stores,30,6,0,imported,
166980,Gas Welding Rod (Kg),Work Shop Stores,3,3,0,imported,
166980,WD-40,Work Shop Stores,5,0,0,imported,
166980,Rubber Grease,Work Shop Stores,5,0,0,imported,
166980,Break Oil (1 Ltr),Work Shop Stores,5,3,0,imported,
166979,AC-Belt (45),HEX-41,1,1,0,imported,
166978,Door Handle (L/R),DAH-2228,2,2,0,imported,
166977,Side Mirror (R/side),ZA-9716,1,1,0,imported,
166976,Stop Cable 1615,LI-3851,1,1,0,imported,
167421,HD-68 Oil (Valvoline),Work Shop Stores,200,200,1,imported,
141650,Oil Filter (253418130129),LB-4824,1,1,1,imported,
141650,Fuel Filter (FC1503),PTR-08,1,1,1,imported,
141650,Fuel Filter (F6245),PTR-08,1,1,1,imported,
141650,Oil Filter (O.6746),PTR-08,1,1,1,imported,
141650,Fuel Filter (1303),PTR-06,1,1,1,imported,
141650,Oil Filter (O.1301),PTR-06,1,1,1,imported,
141650,Fuel Filter (1303),PTR-01,1,1,1,imported,
141650,Oil Filter (O.1301),PTR-01,1,1,1,imported,
141650,Fuel Filter (FC033),SR-10,1,1,1,imported,
141650,Oil Filter (TH10224),SR-10,1,1,1,imported,
141650,Fuel Filter (FC-319),AP-11,1,1,1,imported,
141650,Oil Filter (C-519),AP-11,1,1,1,imported,
166974,P.T.O Seal,LM-7951,1,1,0,imported,
166974,Unversal Joint,LM-7951,1,1,0,imported,
166974,Gear Box Coupling Oil Seal,LM-7951,1,1,0,imported,
166974,Crank Oil Seal,LM-7951,1,1,0,imported,
166973,Turbo Hose,LB-21,1,1,1,imported,
166972,Alternator Repair,AC-24,1,1,1,imported,
166971,Starter Switch (Ignition),41-7225,1,1,0,imported,
166970,Silicone (All Purpose) White,PY-2408,1,1,0,imported,
166970,Silicone (All Purpose) Black,PY-2408,1,1,0,imported,
166963,Cotton Wate,Stores,20,6,0,imported,
166963,Masking Tape,Work Shop Stores,5,5,0,imported,
166963,Insulating Tape,Work shop Stores,12,12,0,imported,
166963,WD-40,Work Shop Stores,2,2,0,imported,
166963,Contact Cleaner,Work shop Stores,2,0,0,imported,
166963,Araldite Gum,Work Shop Stores,10,6,0,imported,
166968,Tie Bar Link Washer,PA-4193,2,2,0,imported,
166968,Head Light Bulb Holder,PA-4193,1,1,1,imported,
166968,Wheel Alignment,PA-4193,1,1,1,imported,
166968,Bush,PA-4193,4,4,0,imported,
166968,Stablizer Link,PA-4193,2,2,0,imported,
166968,LH Stablizer,PA-4193,1,0,0,imported,
166998,A/C Repair,HEX-23,1,4,0,imported,
167193,Radiator Cap,DAH-2223,1,1,0,imported,
167193,Engine Head Machine Work,DAH-2228,1,1,0,imported,
167193,Radiator Repair,DAH-2228,1,0,0,imported,
167193,Radiator,DAH-2228,1,1,0,imported,
167193,Radiator Hose,DAH-2228,5,5,1,imported,
167193,Full Gasket Kit,DAH-2228,1,1,1,imported,
166962,Starter Motor Solanoid,LB-4824,1,1,0,imported,
166962,Starting Defect Elec. Repair (Chech Starter Motor),LB-4824,1,1,1,imported,
166969,Alternator Assy Repair,CR-02,1,1,1,imported,
166967,Hour Meter (12V),"FL-03, ZA-8337, VR-14",3,3,0,imported,
166966,Hub Seal,PA-4879,2,2,0,imported,
166966,Bearing LM102910,PA-4879,2,2,0,imported,
166966,Bearing (L) JLM104910,PA-4879,2,2,0,imported,
166965,Horn,PH-6744,2,2,0,imported,
166965,Fuel Feed Pump,PH-6744,1,1,0,imported,
166964,Clutch Pump Lower R/kit,FL-02,1,1,0,imported,
166964,Clutch Pump Master R/kit,FL-02,1,1,0,imported,
140607,Battery Water,Work Shop Stores,5,5,1,imported,
167420,15w 40 (Valvoline),Work Shop Stores,200,200,1,imported,
167420,Grease,Work Shop Stores,182,182,1,imported,
167419,Diesel,FL-03,20,20,1,imported,
166961,Brake Master pump washer,PA-4879,1,1,0,imported,
166997,Bulb,LN-8278,2,2,0,imported,
167195,recondition Starter Motor,LN-8279,1,1,0,imported,
167195,Amature,LN-8279,1,0,0,imported,
167195,Solonide Cup,LN-8279,1,0,0,imported,
167195,Brush Set,LN-8279,1,0,0,imported,
167195,Brush Holder,LN-8279,1,0,0,imported,
166960,Speedo Meter Wheel,PA-4879,1,0,0,imported,
166959,Fan Belt (6403),57-3062,1,2,0,imported,
166959,Fan Belt (6405),VR-48,1,1,0,imported,
166958,Break Oil DOT-5,CR-02,2,2,1,imported,
166956,Hose Clip,51-7158,4,4,0,imported,
166956,Power Steering Presure Hose,51-7158,1,1,0,imported,
166955,Gear Box Top Shaft Oil Seal,LI-3851,1,1,0,imported,
166955,Clutch Pump,LI-3851,1,1,0,imported,
166955,Clutch Pump R/Kit (Uper),LI-3851,1,1,0,imported,
166954,Master Pump R/Kit,PA-4879,2,2,0,imported,
166954,Brake Washer,PA-4879,8,8,0,imported,
166951,Master Pump R/Kit,PA-4879,2,0,0,imported,
166951,Thinner,HEX-21,5,4.5,0,imported,
166951,Masking Tape,HEX-21,5,5,0,imported,
166951,Paint (Ash),HEX-21,1.5,1.5,0,imported,
166951,Paint (Green),HEX-21,2,2,0,imported,
166953,Air Horn Solonide Valve,LC-0434,2,2,0,imported,
166952,Mack Foil For AC Repair (Ft),HEX-33,3,3,0,imported,
167200,Door Handle,HEX-23,1,1,0,imported,
167198,3/16*3/4 pop rivet,Hydraulic Hose repair romm,150,150,0,imported,
167198,2 Iron Hingers,Hydrolic Hose Room,2,2,0,imported,
167198,Anchor Bolt 3/8,Hydrolic Hose Room,7,7,0,imported,
167199,Hose (Ft),41-7225,3,3,0,imported,
167199,Diaphram (Injector Pump),41-7225,1,1,0,imported,
167197,Light Repair,LP-1574,1,1,1,imported,
167196,Asphalt Cutter (Engine GX=390),Work Shop Stores,1,1,1,imported,
141865,A/C Repair,HEX-41,1,1,0,imported,
141649,Oil Filter (90915-YZZJ3),PA=4198,1,1,0,imported,
167194,Agrew Meter (Adblue Meter),LP-1566,1,0,0,imported,
167190,Head Light,LD-08,2,0,0,imported,
167190,Wipper Arm With Blade,LD-08,1,0,0,imported,
167190,Side Mirror,LD-08,2,2,0,imported,
167189,Paint Green,HEX-41,1.5,1.5,0,imported,
